date,date_non_format,destination_liste,compagnie,statut,ville_depart,ville_arrivee,heure_depart_prevue,heure_depart_reelle,retard_depart_min,heure_arrivee_prevue,heure_arrivee_reelle,retard_arrivee_min,terminal_depart,terminal_arrivee
2025-03-13,13 Mar,Istanbul,flynas,Parti 16:13,ORY • Paris,SAW • Istanbul,16:00,16:13,13,21:30,21:11,-19,4,T1
2025-03-13,13 Mar,Nice,Air France,Parti 16:58,ORY • Paris,NCE • Nice,16:05,16:58,53,17:30,18:07,37,3,2
2025-03-13,13 Mar,Abidjan,Wamos Air,Parti 18:16,ORY • Paris,ABJ • Abidjan,16:10,18:16,126,21:40,--,,4,2
2025-03-13,13 Mar,Abidjan,Corsair,Prévu,ORY • Paris,ABJ • Abidjan,16:10,--,,21:40,--,,4,--
2025-03-13,13 Mar,Malte,Transavia,Prévu,ORY • Paris,MLA • Malte,16:25,--,,19:05,--,,3,--
2025-03-13,13 Mar,Malte,Transavia,Parti 16:36,ORY • Paris,MLA • Malte,16:25,16:36,11,19:05,18:54,-11,3,MAIN
2025-03-13,13 Mar,Rome,Vueling  1,Parti 16:30,ORY • Paris,FCO • Rome,16:30,16:30,0,18:25,18:03,-22,1,1
2025-03-13,13 Mar,Rome,Iberia Airlines,Parti 16:30,ORY • Paris,FCO • Rome,16:30,16:30,0,18:25,18:03,-22,1,1
2025-03-13,13 Mar,Casablanca,Royal Air Maroc,Parti 16:50,ORY • Paris,CMN • Casablanca,16:30,16:50,20,18:35,--,,4,2
2025-03-13,13 Mar,Montpellier,Transavia,Prévu,ORY • Paris,MPL • Montpellier,16:35,--,,18:00,--,,3,--
2025-03-13,13 Mar,Montpellier,Transavia,Parti 16:47,ORY • Paris,MPL • Montpellier,16:35,16:47,12,18:00,17:51,-9,3,1
2025-03-13,13 Mar,Lisbonne,Vueling  1,Parti 16:49,ORY • Paris,LIS • Lisbonne,16:40,16:49,9,18:15,18:01,-14,1,2
2025-03-13,13 Mar,Lisbonne,Iberia Airlines,Parti 16:49,ORY • Paris,LIS • Lisbonne,16:40,16:49,9,18:15,18:01,-14,1,2
2025-03-13,13 Mar,Faro,Transavia,Parti 16:53,ORY • Paris,FAO • Faro,16:45,16:53,8,18:25,18:06,-19,3,1
2025-03-13,13 Mar,Toulon/Hyeres,Transavia,Parti 16:40,ORY • Paris,TLN • Toulon/Hyeres,16:45,16:40,-5,18:20,17:48,-32,3,--
2025-03-14,14 Mar,Lisbonne,Vueling  1,Parti 16:46,ORY • Paris,LIS • Lisbonne,16:40,16:46,6,18:15,17:51,-24,1,2
2025-03-14,14 Mar,Lisbonne,Iberia Airlines,Parti 16:46,ORY • Paris,LIS • Lisbonne,16:40,16:46,6,18:15,17:51,-24,1,2
2025-03-14,14 Mar,Rome,Transavia,Parti 17:00,ORY • Paris,FCO • Rome,16:45,17:00,15,18:50,18:34,-16,3,1
2025-03-14,14 Mar,Oslo,Transavia,Prévu,ORY • Paris,OSL • Oslo,16:45,--,,19:15,--,,3,--
2025-03-14,14 Mar,Rome,Transavia,Prévu,ORY • Paris,FCO • Rome,16:45,--,,18:50,--,,3,1
2025-03-14,14 Mar,Oslo,Transavia,Parti 16:59,ORY • Paris,OSL • Oslo,16:45,16:59,14,19:15,19:10,-5,3,3
2025-03-14,14 Mar,Alicante,Transavia,Parti 16:57,ORY • Paris,ALC • Alicante,16:50,16:57,7,19:00,18:50,-10,3,N
2025-03-14,14 Mar,Alicante,Transavia,Posé,ORY • Paris,ALC • Alicante,16:50,--,,19:00,18:49,-11,3,NTERM
2025-03-14,14 Mar,Tunis,Tunisair,Parti 17:17,ORY • Paris,TUN • Tunis,17:00,17:17,17,19:25,19:22,-3,4,M
2025-03-14,14 Mar,Constantine,Air Algerie,Parti 17:03,ORY • Paris,CZL • Constantine,17:00,17:03,3,19:15,--,,4,1
2025-03-14,14 Mar,Rome,Vueling  2,Parti 17:07,ORY • Paris,FCO • Rome,17:00,17:07,7,18:55,18:45,-10,1,1
2025-03-14,14 Mar,Rome,Iberia Airlines,Parti 17:07,ORY • Paris,FCO • Rome,17:00,17:07,7,18:55,18:45,-10,1,1
2025-03-14,14 Mar,Rome,Qatar Airways,Parti 17:07,ORY • Paris,FCO • Rome,17:00,17:07,7,18:55,18:45,-10,1,1
2025-03-14,14 Mar,Naples,easyJet UK,Parti 17:15,ORY • Paris,NAP • Naples,17:00,17:15,15,19:10,19:13,3,1,2
2025-03-14,14 Mar,Porto,Transavia,Prévu,ORY • Paris,OPO • Porto,17:05,--,,18:25,--,,3,1
2025-03-14,14 Mar,Porto,Transavia,Parti 17:11,ORY • Paris,OPO • Porto,17:05,17:11,6,18:25,17:58,-27,3,1
2025-03-14,14 Mar,Séville,Transavia,Parti 17:10,ORY • Paris,SVQ • Séville,17:10,17:10,0,19:40,19:27,-13,3,1
2025-03-14,14 Mar,Séville,Transavia,Parti 17:24,ORY • Paris,SVQ • Séville,17:10,17:24,14,19:40,19:25,-15,3,1
2025-03-14,14 Mar,Annaba,Air Algerie,Parti 17:35,ORY • Paris,AAE • Annaba,17:15,17:35,20,19:30,19:32,2,4,H
2025-03-14,14 Mar,Marseille,Air France,Parti 17:25,ORY • Paris,MRS • Marseille,17:15,17:25,10,18:35,18:30,-5,3,1
2025-03-14,14 Mar,Madrid,Air Europa  3,Pas d’info,ORY • Paris,MAD • Madrid,17:15,--,,19:15,--,,--,1
2025-03-14,14 Mar,Madrid,Azul,Pas d’info,ORY • Paris,MAD • Madrid,17:15,--,,19:15,--,,--,1
2025-03-14,14 Mar,Madrid,Aeromexico,Pas d’info,ORY • Paris,MAD • Madrid,17:15,--,,19:15,--,,--,1
2025-03-14,14 Mar,Madrid,China Easter,Pas d’info,ORY • Paris,MAD • Madrid,17:15,--,,19:15,--,,--,1
2025-03-14,14 Mar,Madrid,Iberia Airlines  3,Parti 17:32,ORY • Paris,MAD • Madrid,17:20,17:32,12,19:25,19:10,-15,1,T4
2025-03-14,14 Mar,Madrid,LATAM Airlines,Parti 17:32,ORY • Paris,MAD • Madrid,17:20,17:32,12,19:25,19:10,-15,1,T4
2025-03-14,14 Mar,Madrid,Qatar Airways,Parti 17:32,ORY • Paris,MAD • Madrid,17:20,17:32,12,19:25,19:10,-15,1,T4
2025-03-14,14 Mar,Madrid,Vueling,Parti 17:32,ORY • Paris,MAD • Madrid,17:20,17:32,12,19:25,19:10,-15,1,T4
2025-03-14,14 Mar,Saint Denis,Air France  1,Parti 17:28,ORY • Paris,RUN • Saint Denis,17:20,17:28,8,07:20,07:04,-16,3,2B
2025-03-14,14 Mar,Saint Denis,KLM,Parti 17:28,ORY • Paris,RUN • Saint Denis,17:20,17:28,8,07:20,07:04,-16,3,2B
2025-03-15,15 Mar,Barcelone,Vueling  2,Parti 13:15,ORY • Paris,BCN • Barcelone,13:10,13:15,5,14:45,14:31,-14,1,T1
2025-03-15,15 Mar,Barcelone,Iberia Airlines,Parti 13:15,ORY • Paris,BCN • Barcelone,13:10,13:15,5,14:45,14:31,-14,1,T1
2025-03-15,15 Mar,Barcelone,Qatar Airways,Parti 13:15,ORY • Paris,BCN • Barcelone,13:10,13:15,5,14:45,14:31,-14,1,T1
2025-03-15,15 Mar,Marseille,Air France,Parti 13:17,ORY • Paris,MRS • Marseille,13:15,13:17,2,14:35,14:32,-3,3,1
2025-03-15,15 Mar,Barcelone,Vueling  2,Parti 13:26,ORY • Paris,BCN • Barcelone,13:20,13:26,6,14:55,14:46,-9,1,T1
2025-03-15,15 Mar,Barcelone,Iberia Airlines,Parti 13:26,ORY • Paris,BCN • Barcelone,13:20,13:26,6,14:55,14:46,-9,1,T1
2025-03-15,15 Mar,Barcelone,Qatar Airways,Parti 13:26,ORY • Paris,BCN • Barcelone,13:20,13:26,6,14:55,14:46,-9,1,T1
2025-03-15,15 Mar,Venise,easyJet UK,Parti 15:07,ORY • Paris,VCE • Venise,13:25,15:07,102,15:00,--,,1,1
2025-03-15,15 Mar,Milan,easyJet UK,Parti 13:44,ORY • Paris,LIN • Milan,13:30,13:44,14,14:55,14:55,0,1,1
2025-03-15,15 Mar,Miami,French Bee  1,Parti 13:42,ORY • Paris,MIA • Miami,13:30,13:42,12,18:45,17:47,-58,4,C
2025-03-15,15 Mar,Miami,Air Caraibes,Parti 13:42,ORY • Paris,MIA • Miami,13:30,13:42,12,18:45,17:47,-58,4,C
2025-03-15,15 Mar,Venise,Transavia,Parti 15:05,ORY • Paris,VCE • Venise,13:30,15:05,95,15:10,--,,3,1
2025-03-15,15 Mar,Essaouira,Transavia,Parti 13:28,ORY • Paris,ESU • Essaouira,13:30,13:28,-2,16:05,--,,3,--
2025-03-15,15 Mar,Milan,easyJet,Parti 13:29,ORY • Paris,LIN • Milan,13:30,13:29,-1,14:55,14:54,-1,--,T0
2025-03-15,15 Mar,Reykjavik,easyJet UK,Parti 13:46,ORY • Paris,KEF • Reykjavik,13:40,13:46,6,16:30,16:05,-25,1,1
2025-03-15,15 Mar,Rabat,Transavia,Prévu,ORY • Paris,RBA • Rabat,13:45,--,,15:45,--,,3,2E
2025-03-15,15 Mar,Rabat,Transavia,Parti 14:01,ORY • Paris,RBA • Rabat,13:45,14:01,16,15:45,15:28,-17,3,2
2025-03-15,15 Mar,Biskra,Air Algerie,Parti 13:55,ORY • Paris,BSK • Biskra,13:45,13:55,10,16:15,--,,4,1
2025-03-15,15 Mar,Agadir,Transavia,Parti 14:07,ORY • Paris,AGA • Agadir,13:50,14:07,17,16:30,--,,3,3
2025-03-15,15 Mar,Varsovie,Wizz Air,Parti 14:03,ORY • Paris,WAW • Varsovie,14:00,14:03,3,16:10,15:54,-16,B,A
2025-03-15,15 Mar,Toulouse,Air France,Parti 14:14,ORY • Paris,TLS • Toulouse,14:05,14:14,9,15:20,15:14,-6,3,4
2025-03-15,15 Mar,Londres,Vueling  2,Parti 14:19,ORY • Paris,LHR • Londres,14:10,14:19,9,14:25,14:15,-10,1,4
2025-03-15,15 Mar,Londres,British Airways,Parti 14:19,ORY • Paris,LHR • Londres,14:10,14:19,9,14:25,14:15,-10,1,4
2025-03-15,15 Mar,Londres,Iberia Airlines,Parti 14:19,ORY • Paris,LHR • Londres,14:10,14:19,9,14:25,14:15,-10,1,4
2025-03-15,15 Mar,Toulon/Hyeres,Transavia,Parti 14:13,ORY • Paris,TLN • Toulon/Hyeres,14:10,14:13,3,15:45,15:29,-16,3,3
2025-03-15,15 Mar,Madrid,Iberia Airlines  4,Parti 14:35,ORY • Paris,MAD • Madrid,14:25,14:35,10,16:30,16:12,-18,1,T4
2025-03-15,15 Mar,Madrid,LATAM Airlines,Parti 14:35,ORY • Paris,MAD • Madrid,14:25,14:35,10,16:30,16:12,-18,1,T4
2025-03-15,15 Mar,Madrid,Boliviana de Aviación,Parti 14:35,ORY • Paris,MAD • Madrid,14:25,14:35,10,16:30,16:12,-18,1,T4
2025-03-15,15 Mar,Madrid,Qatar Airways,Parti 14:35,ORY • Paris,MAD • Madrid,14:25,14:35,10,16:30,16:12,-18,1,T4
2025-03-15,15 Mar,Madrid,Vueling,Parti 14:35,ORY • Paris,MAD • Madrid,14:25,14:35,10,16:30,16:12,-18,1,T4
2025-03-15,15 Mar,Reykjavik,Transavia,Parti 14:55,ORY • Paris,KEF • Reykjavik,14:30,14:55,25,17:15,17:13,-2,3,1
2025-03-16,16 Mar,Palerme,Transavia,Parti 17:32,ORY • Paris,PMO • Palerme,17:10,17:32,22,19:30,19:31,1,3,1
2025-03-16,16 Mar,Bristol,easyJet UK,Parti 17:30,ORY • Paris,BRS • Bristol,17:10,17:30,20,17:30,17:31,1,ORY3,2B
2025-03-16,16 Mar,Palerme,Transavia,Prévu,ORY • Paris,PMO • Palerme,17:10,--,,19:30,--,,3,--
2025-03-16,16 Mar,Porto,Transavia,Parti 17:48,ORY • Paris,OPO • Porto,17:10,17:48,38,18:25,18:34,9,3,3
2025-03-16,16 Mar,Tlemcen,Air Algerie,Parti 18:37,ORY • Paris,TLM • Tlemcen,17:15,18:37,82,19:35,--,,4,1
2025-03-16,16 Mar,Madrid,Air Europa  3,Parti 17:39,ORY • Paris,MAD • Madrid,17:15,17:39,24,19:15,19:10,-5,1,2
2025-03-16,16 Mar,Madrid,Azul,Parti 17:39,ORY • Paris,MAD • Madrid,17:15,17:39,24,19:15,19:10,-5,1,2
2025-03-16,16 Mar,Madrid,Aeromexico,Parti 17:39,ORY • Paris,MAD • Madrid,17:15,17:39,24,19:15,19:10,-5,1,2
2025-03-16,16 Mar,Madrid,China Easter,Parti 17:39,ORY • Paris,MAD • Madrid,17:15,17:39,24,19:15,19:10,-5,1,2
2025-03-16,16 Mar,Annaba,Air Algerie,Parti 17:49,ORY • Paris,AAE • Annaba,17:15,17:49,34,19:30,--,,4,1
2025-03-16,16 Mar,Saint Denis,Air France  1,Parti 17:44,ORY • Paris,RUN • Saint Denis,17:20,17:44,24,07:20,--,,3,2B
2025-03-16,16 Mar,Saint Denis,KLM,Parti 17:44,ORY • Paris,RUN • Saint Denis,17:20,17:44,24,07:20,--,,3,2B
2025-03-16,16 Mar,Prague,Vueling  1,Parti 17:47,ORY • Paris,PRG • Prague,17:20,17:47,27,19:10,19:08,-2,1,2
2025-03-16,16 Mar,Prague,Iberia Airlines,Parti 17:47,ORY • Paris,PRG • Prague,17:20,17:47,27,19:10,19:08,-2,1,2
2025-03-16,16 Mar,Madrid,Iberia Airlines  3,Parti 17:53,ORY • Paris,MAD • Madrid,17:20,17:53,33,19:25,19:26,1,1,T4
2025-03-16,16 Mar,Madrid,LATAM Airlines,Parti 17:53,ORY • Paris,MAD • Madrid,17:20,17:53,33,19:25,19:26,1,1,4
2025-03-16,16 Mar,Madrid,Qatar Airways,Parti 17:53,ORY • Paris,MAD • Madrid,17:20,17:53,33,19:25,19:26,1,1,4
2025-03-16,16 Mar,Madrid,Vueling,Parti 17:53,ORY • Paris,MAD • Madrid,17:20,17:53,33,19:25,19:26,1,1,4
2025-03-16,16 Mar,Perpignan,Transavia,Parti 18:05,ORY • Paris,PGF • Perpignan,17:25,18:05,40,18:55,19:09,14,3,3
2025-03-16,16 Mar,Rome,easyJet UK,Parti 17:37,ORY • Paris,FCO • Rome,17:25,17:37,12,19:25,19:14,-11,1,1
2025-03-16,16 Mar,Naples,Transavia,Parti 17:42,ORY • Paris,NAP • Naples,17:25,17:42,17,19:40,19:31,-9,3,2G
2025-03-16,16 Mar,Perpignan,Transavia,Prévu,ORY • Paris,PGF • Perpignan,17:25,--,,18:55,--,,3,--
2025-03-16,16 Mar,Naples,Transavia,Prévu,ORY • Paris,NAP • Naples,17:25,--,,19:40,--,,3,--
2025-03-16,16 Mar,Biarritz,Transavia,Prévu,ORY • Paris,BIQ • Biarritz,17:30,--,,19:00,--,,3,--
2025-03-16,16 Mar,Biarritz,Transavia,Parti 17:41,ORY • Paris,BIQ • Biarritz,17:30,17:41,11,19:00,18:43,-17,3,3
2025-03-16,16 Mar,Venise,Transavia,Prévu,ORY • Paris,VCE • Venise,17:35,--,,19:15,--,,3,--
2025-03-16,16 Mar,Venise,Transavia,Parti 17:57,ORY • Paris,VCE • Venise,17:35,17:57,22,19:15,19:15,0,3,1
2025-03-16,16 Mar,Asturies,Vueling  1,Parti 17:58,ORY • Paris,OVD • Asturies,17:35,17:58,23,19:25,19:13,-12,1,--
2025-03-16,16 Mar,Asturies,Iberia Airlines,Parti 17:58,ORY • Paris,OVD • Asturies,17:35,17:58,23,19:25,19:13,-12,1,--
2025-03-17,17 Mar,Nice,Air France,Parti 16:25,ORY • Paris,NCE • Nice,16:05,16:25,20,17:30,17:32,2,3,2
2025-03-17,17 Mar,Venise,easyJet UK,Parti 16:19,ORY • Paris,VCE • Venise,16:10,16:19,9,17:45,17:46,1,1,5
2025-03-17,17 Mar,Abidjan,Corsair,Parti 16:42,ORY • Paris,ABJ • Abidjan,16:10,16:42,32,21:40,21:44,4,4,2
2025-03-17,17 Mar,Tunis,Transavia,Parti 16:18,ORY • Paris,TUN • Tunis,16:15,16:18,3,18:45,--,,3,M
2025-03-17,17 Mar,Alicante,Transavia,Parti 16:35,ORY • Paris,ALC • Alicante,16:20,16:35,15,18:30,18:22,-8,3,N
2025-03-17,17 Mar,Bristol,easyJet UK,Parti 17:22,ORY • Paris,BRS • Bristol,16:25,17:22,57,16:45,17:24,39,ORY3,2
2025-03-17,17 Mar,Casablanca,Royal Air Maroc,Parti 16:47,ORY • Paris,CMN • Casablanca,16:30,16:47,17,18:35,18:28,-7,4,2
2025-03-17,17 Mar,Toulouse,Air France,Parti 17:03,ORY • Paris,TLS • Toulouse,16:30,17:03,33,17:45,17:56,11,3,1
2025-03-17,17 Mar,Stockholm,Transavia,Parti 16:39,ORY • Paris,ARN • Stockholm,16:35,16:39,4,19:15,19:11,-4,3,2
2025-03-17,17 Mar,Montpellier,Transavia,Parti 16:41,ORY • Paris,MPL • Montpellier,16:35,16:41,6,18:00,17:55,-5,3,1
2025-03-17,17 Mar,Copenhague,Transavia,Parti 16:52,ORY • Paris,CPH • Copenhague,16:35,16:52,17,18:45,18:35,-10,3,3
2025-03-17,17 Mar,Malaga,Vueling  1,Parti 16:49,ORY • Paris,AGP • Malaga,16:40,16:49,9,19:10,18:57,-13,1,PAX
2025-03-17,17 Mar,Malaga,Iberia Airlines,Parti 16:49,ORY • Paris,AGP • Malaga,16:40,16:49,9,19:10,18:57,-13,1,PAX
2025-03-17,17 Mar,Faro,Transavia,Parti 17:00,ORY • Paris,FAO • Faro,16:45,17:00,15,18:25,18:17,-8,3,1
2025-03-17,17 Mar,Toulon/Hyeres,Transavia,Parti 16:50,ORY • Paris,TLN • Toulon/Hyeres,16:45,16:50,5,18:20,17:59,-21,3,--
2025-03-17,17 Mar,Tunis,Tunisair,Parti 17:20,ORY • Paris,TUN • Tunis,17:00,17:20,20,19:25,19:18,-7,4,M
2025-03-17,17 Mar,Berlin,Transavia,Prévu,ORY • Paris,BER • Berlin,17:05,--,,18:55,--,,3,2
2025-03-17,17 Mar,Palerme,Transavia,Parti 17:10,ORY • Paris,PMO • Palerme,17:05,17:10,5,19:30,19:06,-24,3,1
2025-03-17,17 Mar,Berlin,Transavia,Parti 17:17,ORY • Paris,BER • Berlin,17:05,17:17,12,18:55,18:41,-14,3,2
2025-03-17,17 Mar,Séville,Transavia,Parti 17:23,ORY • Paris,SVQ • Séville,17:10,17:23,13,19:40,19:25,-15,3,1
2025-03-17,17 Mar,Marseille,Air France,Parti 17:19,ORY • Paris,MRS • Marseille,17:15,17:19,4,18:35,18:27,-8,3,1
2025-03-18,18 Mar,Londres,Vueling  2,Parti 14:11,ORY • Paris,LHR • Londres,14:10,14:11,1,14:25,--,,1,4
2025-03-18,18 Mar,Londres,British Airways,Parti 14:11,ORY • Paris,LHR • Londres,14:10,14:11,1,14:25,14:02,-23,1,4
2025-03-18,18 Mar,Londres,Iberia Airlines,Parti 14:11,ORY • Paris,LHR • Londres,14:10,14:11,1,14:25,--,,1,4
2025-03-18,18 Mar,Madrid,Iberia Airlines  4,Parti 14:37,ORY • Paris,MAD • Madrid,14:25,14:37,12,16:30,16:12,-18,1,T4
2025-03-18,18 Mar,Madrid,LATAM Airlines,Parti 14:37,ORY • Paris,MAD • Madrid,14:25,14:37,12,16:30,16:12,-18,1,T4
2025-03-18,18 Mar,Madrid,Boliviana de Aviación,Parti 14:37,ORY • Paris,MAD • Madrid,14:25,14:37,12,16:30,16:12,-18,1,T4
2025-03-18,18 Mar,Madrid,Qatar Airways,Parti 14:37,ORY • Paris,MAD • Madrid,14:25,14:37,12,16:30,16:12,-18,1,T4
2025-03-18,18 Mar,Madrid,Vueling,Parti 14:37,ORY • Paris,MAD • Madrid,14:25,14:37,12,16:30,16:12,-18,1,T4
2025-03-18,18 Mar,Marrakech,Transavia,Parti 14:39,ORY • Paris,RAK • Marrakech,14:25,14:39,14,16:55,16:45,-10,3,1
2025-03-18,18 Mar,Nice,Air France,Parti 14:40,ORY • Paris,NCE • Nice,14:35,14:40,5,16:00,15:56,-4,3,2
2025-03-18,18 Mar,Nice,easyJet UK,Parti 14:57,ORY • Paris,NCE • Nice,14:55,14:57,2,16:20,16:11,-9,1,2
2025-03-18,18 Mar,Athènes,Transavia,Parti 15:15,ORY • Paris,ATH • Athènes,15:10,15:15,5,19:25,19:01,-24,3,S
2025-03-18,18 Mar,Casablanca,Transavia,Parti 15:34,ORY • Paris,CMN • Casablanca,15:15,15:34,19,17:30,17:19,-11,3,2
2025-03-18,18 Mar,Londres,Vueling  2,Parti 15:44,ORY • Paris,LGW • Londres,15:15,15:44,29,15:25,15:27,2,1,S
2025-03-18,18 Mar,Londres,British Airways,Parti 15:44,ORY • Paris,LGW • Londres,15:15,15:44,29,15:25,15:27,2,1,S
2025-03-18,18 Mar,Londres,Iberia Airlines,Parti 15:44,ORY • Paris,LGW • Londres,15:15,15:44,29,15:25,15:27,2,1,S
2025-03-18,18 Mar,Djerba,Transavia,Parti 15:22,ORY • Paris,DJE • Djerba,15:15,15:22,7,18:10,17:51,-19,3,3
2025-03-18,18 Mar,Toulouse,easyJet UK,Parti 15:43,ORY • Paris,TLS • Toulouse,15:20,15:43,23,16:35,16:43,8,1,1
2025-03-18,18 Mar,Lisbonne,TAP Air Portugal  2,Parti 15:48,ORY • Paris,LIS • Lisbonne,15:20,15:48,28,16:50,16:58,8,1,1
2025-03-18,18 Mar,Lisbonne,Azul,Parti 15:48,ORY • Paris,LIS • Lisbonne,15:20,15:48,28,16:50,16:58,8,1,1
2025-03-18,18 Mar,Lisbonne,sata-internacional,Parti 15:48,ORY • Paris,LIS • Lisbonne,15:20,15:48,28,16:50,16:58,8,1,1
2025-03-18,18 Mar,Biarritz,Transavia,Parti 15:26,ORY • Paris,BIQ • Biarritz,15:30,15:26,-4,17:00,16:31,-29,3,--
2025-03-18,18 Mar,Venise,easyJet UK,Parti 15:47,ORY • Paris,VCE • Venise,15:35,15:47,12,17:10,17:11,1,1,2B
2025-03-18,18 Mar,Nice,Air France,Parti 15:45,ORY • Paris,NCE • Nice,15:35,15:45,10,17:00,16:54,-6,3,2
2025-03-18,18 Mar,Malaga,Vueling  1,Parti 16:03,ORY • Paris,AGP • Malaga,15:55,16:03,8,18:25,18:09,-16,1,PAX
2025-03-18,18 Mar,Malaga,Iberia Airlines,Parti 16:03,ORY • Paris,AGP • Malaga,15:55,16:03,8,18:25,18:09,-16,1,PAX
2025-03-18,18 Mar,Alger,Air Algerie,Parti 15:58,ORY • Paris,ALG • Alger,15:55,15:58,3,18:05,17:49,-16,4,4
2025-03-18,18 Mar,Perpignan,Transavia,Parti 16:13,ORY • Paris,PGF • Perpignan,16:00,16:13,13,17:30,17:18,-12,3,OR3
2025-03-18,18 Mar,Toulouse,Air France,Parti 16:01,ORY • Paris,TLS • Toulouse,16:00,16:01,1,17:15,16:58,-17,3,1
2025-03-18,18 Mar,Istanbul,Pegasus Airlines  1,Parti 15:59,ORY • Paris,SAW • Istanbul,16:00,15:59,-1,21:30,21:02,-28,4,1
2025-03-18,18 Mar,Istanbul,flynas,Parti 15:59,ORY • Paris,SAW • Istanbul,16:00,15:59,-1,21:30,21:02,-28,4,1
2025-03-18,18 Mar,Nice,Air France,Parti 16:23,ORY • Paris,NCE • Nice,16:05,16:23,18,17:30,17:30,0,3,2
2025-03-19,19 Mar,Lisbonne,TAP Air Portugal  2,Parti 16:11,ORY • Paris,LIS • Lisbonne,15:20,16:11,51,16:50,17:27,37,1,1
2025-03-19,19 Mar,Lisbonne,Azul,Parti 16:11,ORY • Paris,LIS • Lisbonne,15:20,16:11,51,16:50,17:27,37,1,1
2025-03-19,19 Mar,Lisbonne,sata-internacional,Parti 16:11,ORY • Paris,LIS • Lisbonne,15:20,16:11,51,16:50,17:27,37,1,1
2025-03-19,19 Mar,Toulouse,easyJet UK,Parti 15:31,ORY • Paris,TLS • Toulouse,15:30,15:31,1,16:45,16:31,-14,1,1
2025-03-19,19 Mar,Biarritz,Transavia,Parti 15:30,ORY • Paris,BIQ • Biarritz,15:30,15:30,0,17:00,16:38,-22,3,1
2025-03-19,19 Mar,Nice,Air France,Parti 15:51,ORY • Paris,NCE • Nice,15:35,15:51,16,17:00,17:02,2,3,2
2025-03-19,19 Mar,Séville,Transavia,Parti 15:49,ORY • Paris,SVQ • Séville,15:40,15:49,9,18:10,17:55,-15,3,1
2025-03-19,19 Mar,Alger,Nouvelair Tunisie,Parti 16:14,ORY • Paris,ALG • Alger,15:55,16:14,19,18:05,18:06,1,4,4
2025-03-19,19 Mar,Alger,Air Algerie,Prévu,ORY • Paris,ALG • Alger,15:55,--,,18:05,--,,4,4
2025-03-19,19 Mar,Istanbul,Pegasus Airlines  1,Parti 16:09,ORY • Paris,SAW • Istanbul,16:00,16:09,9,21:30,21:20,-10,4,2
2025-03-19,19 Mar,Istanbul,flynas,Parti 16:09,ORY • Paris,SAW • Istanbul,16:00,16:09,9,21:30,21:20,-10,4,2
2025-03-19,19 Mar,Perpignan,Transavia,Parti 16:16,ORY • Paris,PGF • Perpignan,16:00,16:16,16,17:30,17:22,-8,3,3
2025-03-19,19 Mar,Toulouse,Air France,Parti 16:05,ORY • Paris,TLS • Toulouse,16:00,16:05,5,17:15,17:02,-13,3,2
2025-03-19,19 Mar,Nice,Air France,Pas d’info,ORY • Paris,NCE • Nice,16:05,--,,17:30,--,,3,2
2025-03-19,19 Mar,Rome,Wizz Air,Parti 16:13,ORY • Paris,FCO • Rome,16:10,16:13,3,18:10,17:47,-23,B,1
2025-03-19,19 Mar,Venise,easyJet UK,Parti 16:17,ORY • Paris,VCE • Venise,16:10,16:17,7,17:45,17:34,-11,1,1
2025-03-19,19 Mar,Tunis,Transavia,Parti 17:03,ORY • Paris,TUN • Tunis,16:20,17:03,43,18:50,19:04,14,3,M
2025-03-19,19 Mar,Madrid,Transavia,Parti 16:35,ORY • Paris,MAD • Madrid,16:20,16:35,15,18:30,18:11,-19,3,1
2025-03-19,19 Mar,Casablanca,Royal Air Maroc,Parti 16:41,ORY • Paris,CMN • Casablanca,16:30,16:41,11,18:35,18:25,-10,4,2
2025-03-19,19 Mar,Toulouse,Air France,Parti 16:43,ORY • Paris,TLS • Toulouse,16:30,16:43,13,17:45,17:38,-7,3,2
2025-03-19,19 Mar,Montpellier,Transavia,Parti 16:42,ORY • Paris,MPL • Montpellier,16:35,16:42,7,18:00,17:44,-16,3,2
2025-03-19,19 Mar,Lisbonne,Vueling  1,Parti 17:05,ORY • Paris,LIS • Lisbonne,16:35,17:05,30,18:10,18:30,20,1,2
2025-03-19,19 Mar,Lisbonne,Iberia Airlines,Parti 17:05,ORY • Paris,LIS • Lisbonne,16:35,17:05,30,18:10,18:30,20,1,2
2025-03-19,19 Mar,Porto,Transavia,Parti 17:00,ORY • Paris,OPO • Porto,16:40,17:00,20,18:00,17:58,-2,3,A
2025-03-20,20 Mar,Lisbonne,Transavia,Parti 16:05,ORY • Paris,LIS • Lisbonne,15:30,16:05,35,17:10,17:36,26,3,1
2025-03-20,20 Mar,Toulouse,easyJet UK,Parti 15:32,ORY • Paris,TLS • Toulouse,15:30,15:32,2,16:45,16:31,-14,1,1
2025-03-20,20 Mar,Stockholm,Transavia,Parti 15:48,ORY • Paris,ARN • Stockholm,15:35,15:48,13,18:15,18:02,-13,3,2
2025-03-20,20 Mar,Nice,Air France,Parti 15:50,ORY • Paris,NCE • Nice,15:35,15:50,15,17:00,16:54,-6,3,2
2025-03-20,20 Mar,Bastia,Air Corsica  1,Parti 16:03,ORY • Paris,BIA • Bastia,15:50,16:03,13,17:25,17:26,1,3,1
2025-03-20,20 Mar,Bastia,Air France,Parti 16:03,ORY • Paris,BIA • Bastia,15:50,16:03,13,17:25,17:26,1,3,1
