date,date_non_format,destination_liste,compagnie,statut,ville_depart,ville_arrivee,heure_depart_prevue,heure_depart_reelle,retard_depart_min,heure_arrivee_prevue,heure_arrivee_reelle,retard_arrivee_min,terminal_depart,terminal_arrivee
2025-03-02,02 Mar,Nice,Air France,Parti 19:39,ORY • Paris,NCE • Nice,19:35,19:39,4,21:00,20:50,-10,3,2
2025-03-02,02 Mar,Milan,ITA Airways,Parti 19:57,ORY • Paris,LIN • Milan,19:35,19:57,22,21:00,21:09,9,2,1
2025-03-02,02 Mar,Tanger,Royal Air Maroc,Parti 19:50,ORY • Paris,TNG • Tanger,19:40,19:50,10,21:25,21:04,-21,4,2
2025-03-02,02 Mar,Brive-la-Gaillarde,Chalair  1,Parti 19:48,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:48,3,21:00,--,,1,1
2025-03-02,02 Mar,Brive-la-Gaillarde,Air France,Parti 19:48,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:48,3,21:00,--,,1,1
2025-03-02,02 Mar,Biarritz,Transavia,Parti 19:46,ORY • Paris,BIQ • Biarritz,19:50,19:46,-4,21:20,20:46,-34,3,1
2025-03-02,02 Mar,Pau,Amelia,Parti 19:59,ORY • Paris,PUF • Pau,19:50,19:59,9,21:12,21:07,-5,--,OR2
2025-03-02,02 Mar,Saint Denis,French Bee  1,Parti 20:24,ORY • Paris,RUN • Saint Denis,19:55,20:24,29,09:55,10:01,6,4,--
2025-03-02,02 Mar,Saint Denis,Air Caraibes,Parti 20:24,ORY • Paris,RUN • Saint Denis,19:55,20:24,29,09:55,10:01,6,4,--
2025-03-02,02 Mar,Toulouse,Air France,Parti 19:56,ORY • Paris,TLS • Toulouse,20:00,19:56,-4,21:15,20:57,-18,3,1
2025-03-02,02 Mar,Perpignan,Transavia,Parti 20:06,ORY • Paris,PGF • Perpignan,20:00,20:06,6,21:30,21:09,-21,3,3
2025-03-02,02 Mar,Aurillac,Chalair,Parti 20:07,ORY • Paris,AUR • Aurillac,20:05,20:07,2,21:11,21:07,-4,--,--
2025-03-02,02 Mar,Aurillac,Chalair  1,Estimé 20:07,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,--
2025-03-02,02 Mar,Aurillac,Air France,Estimé 20:07,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,--
2025-03-02,02 Mar,Naples,easyJet UK,Parti 20:10,ORY • Paris,NAP • Naples,20:05,20:10,5,22:15,22:02,-13,1,1
2025-03-02,02 Mar,Rodez,Volotea,Parti 20:18,ORY • Paris,RDZ • Rodez,20:10,20:18,8,21:25,21:10,-15,A,A
2025-03-02,02 Mar,Castres,Chalair  1,Parti 20:13,ORY • Paris,DCM • Castres,20:10,20:13,3,21:45,21:32,-13,1,1
2025-03-02,02 Mar,Castres,Air France,Parti 20:13,ORY • Paris,DCM • Castres,20:10,20:13,3,21:45,21:32,-13,1,1
2025-03-02,02 Mar,Marseille,Air France,Parti 20:16,ORY • Paris,MRS • Marseille,20:15,20:16,1,21:35,--,,3,1
2025-03-02,02 Mar,Bilbao,Vueling  1,Parti 20:27,ORY • Paris,BIO • Bilbao,20:25,20:27,2,22:00,21:37,-23,1,1
2025-03-02,02 Mar,Bilbao,Iberia Airlines,Parti 20:27,ORY • Paris,BIO • Bilbao,20:25,20:27,2,22:00,21:37,-23,1,1
2025-03-02,02 Mar,Toulouse,Air France  1,Parti 20:45,ORY • Paris,TLS • Toulouse,20:30,20:45,15,21:45,21:40,-5,3,1
2025-03-02,02 Mar,Toulouse,Air Europa,Parti 20:45,ORY • Paris,TLS • Toulouse,20:30,20:45,15,21:45,21:40,-5,3,1
2025-03-03,03 Mar,Djerba,JSC Avion Express,Parti 19:21,ORY • Paris,DJE • Djerba,19:15,19:21,6,22:05,21:54,-11,4,M
2025-03-03,03 Mar,Madrid,Air Europa  2,Parti 19:30,ORY • Paris,MAD • Madrid,19:25,19:30,5,21:25,21:01,-24,1,2
2025-03-03,03 Mar,Madrid,Azul,Parti 19:30,ORY • Paris,MAD • Madrid,19:25,19:30,5,21:25,21:01,-24,1,2
2025-03-03,03 Mar,Madrid,Aeromexico,Parti 19:30,ORY • Paris,MAD • Madrid,19:25,19:30,5,21:25,21:01,-24,1,2
2025-03-03,03 Mar,Milan,ITA Airways,Parti 19:22,ORY • Paris,LIN • Milan,19:35,19:22,-13,21:00,20:35,-25,2,1
2025-03-03,03 Mar,Nice,Air France,Parti 19:36,ORY • Paris,NCE • Nice,19:35,19:36,1,21:00,20:44,-16,3,2
2025-03-03,03 Mar,Tanger,Royal Air Maroc,Parti 19:53,ORY • Paris,TNG • Tanger,19:40,19:53,13,21:25,21:12,-13,4,1
2025-03-03,03 Mar,Brive-la-Gaillarde,Chalair  1,Pas d’info,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,--,,21:00,--,,1,1
2025-03-03,03 Mar,Brive-la-Gaillarde,Air France,Pas d’info,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,--,,21:00,--,,1,1
2025-03-03,03 Mar,Pau,Amelia,Parti 19:49,ORY • Paris,PUF • Pau,19:50,19:49,-1,21:19,21:00,-19,--,OR2
2025-03-03,03 Mar,Biarritz,Transavia,Prévu,ORY • Paris,BIQ • Biarritz,19:50,--,,21:20,--,,3,--
2025-03-03,03 Mar,Biarritz,Transavia,Parti 19:50,ORY • Paris,BIQ • Biarritz,19:50,19:50,0,21:20,20:57,-23,3,1
2025-03-03,03 Mar,Saint Denis,Air Caraibes  1,Parti 20:28,ORY • Paris,RUN • Saint Denis,19:55,20:28,33,09:55,10:00,5,4,4
2025-03-03,03 Mar,Saint Denis,Air Caraibes,Parti 20:28,ORY • Paris,RUN • Saint Denis,19:55,20:28,33,09:55,10:00,5,4,4
2025-03-03,03 Mar,Saint Denis,French Bee,Prévu,ORY • Paris,RUN • Saint Denis,19:55,--,,09:55,--,,4,--
2025-03-03,03 Mar,Naples,easyJet UK,Parti 20:06,ORY • Paris,NAP • Naples,19:55,20:06,11,22:05,21:58,-7,1,2
2025-03-03,03 Mar,Perpignan,Transavia,Prévu,ORY • Paris,PGF • Perpignan,20:00,--,,21:30,--,,3,--
2025-03-03,03 Mar,Perpignan,Transavia,Parti 19:51,ORY • Paris,PGF • Perpignan,20:00,19:51,-9,21:30,20:55,-35,3,3
2025-03-03,03 Mar,Toulouse,Air France,Parti 20:00,ORY • Paris,TLS • Toulouse,20:00,20:00,0,21:15,20:57,-18,3,2
2025-03-03,03 Mar,Aurillac,Chalair,Parti 20:03,ORY • Paris,AUR • Aurillac,20:05,20:03,-2,21:12,21:02,-10,--,OR1
2025-03-03,03 Mar,Aurillac,Chalair  1,Estimé 20:03,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-03-03,03 Mar,Aurillac,Air France,Estimé 20:03,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-03-03,03 Mar,Castres,Chalair  1,Parti 20:17,ORY • Paris,DCM • Castres,20:10,20:17,7,21:45,--,,1,1
2025-03-03,03 Mar,Castres,Air France,Parti 20:17,ORY • Paris,DCM • Castres,20:10,20:17,7,21:45,--,,1,1
2025-03-03,03 Mar,Rodez,Volotea,Parti 20:16,ORY • Paris,RDZ • Rodez,20:10,20:16,6,21:25,21:09,-16,A,A
2025-03-03,03 Mar,Marseille,Air France,Parti 20:08,ORY • Paris,MRS • Marseille,20:15,20:08,-7,21:35,21:10,-25,3,1
2025-03-04,04 Mar,Toulouse,easyJet UK,Parti 19:04,ORY • Paris,TLS • Toulouse,19:10,19:04,-6,20:25,20:02,-23,1,2
2025-03-04,04 Mar,Montpellier,Transavia,Prévu,ORY • Paris,MPL • Montpellier,19:10,--,,20:35,--,,3,--
2025-03-04,04 Mar,Djerba,Tunisair,Parti 19:39,ORY • Paris,DJE • Djerba,19:15,19:39,24,22:05,21:59,-6,4,3
2025-03-04,04 Mar,Madrid,Air Europa  2,Parti 19:44,ORY • Paris,MAD • Madrid,19:25,19:44,19,21:25,21:18,-7,1,T2
2025-03-04,04 Mar,Madrid,Azul,Parti 19:44,ORY • Paris,MAD • Madrid,19:25,19:44,19,21:25,21:19,-6,1,2
2025-03-04,04 Mar,Madrid,Aeromexico,Parti 19:44,ORY • Paris,MAD • Madrid,19:25,19:44,19,21:25,21:19,-6,1,2
2025-03-04,04 Mar,Milan,ITA Airways,Parti 19:46,ORY • Paris,LIN • Milan,19:35,19:46,11,21:00,20:59,-1,2,T0
2025-03-04,04 Mar,Nice,Air France,Parti 19:35,ORY • Paris,NCE • Nice,19:35,19:35,0,21:00,20:42,-18,3,2
2025-03-04,04 Mar,Perpignan,Transavia,Parti 19:43,ORY • Paris,PGF • Perpignan,19:40,19:43,3,21:10,20:47,-23,3,--
2025-03-04,04 Mar,Perpignan,Transavia,Prévu,ORY • Paris,PGF • Perpignan,19:40,--,,21:10,--,,3,--
2025-03-04,04 Mar,Naples,easyJet UK,Parti 20:01,ORY • Paris,NAP • Naples,19:45,20:01,16,21:55,21:56,1,1,1
2025-03-04,04 Mar,Brive-la-Gaillarde,Chalair  1,Parti 19:37,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:37,-8,21:00,--,,1,1
2025-03-04,04 Mar,Brive-la-Gaillarde,Air France,Parti 19:37,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:37,-8,21:00,--,,1,1
2025-03-04,04 Mar,Pau,Amelia,Parti 19:53,ORY • Paris,PUF • Pau,19:50,19:53,3,21:15,21:01,-14,--,OR1
2025-03-04,04 Mar,Biarritz,Transavia,Prévu,ORY • Paris,BIQ • Biarritz,19:50,--,,21:20,--,,3,--
2025-03-04,04 Mar,Biarritz,Transavia,Parti 19:49,ORY • Paris,BIQ • Biarritz,19:50,19:49,-1,21:20,20:54,-26,3,1
2025-03-04,04 Mar,Saint Denis,French Bee  1,Parti 20:45,ORY • Paris,RUN • Saint Denis,19:55,20:45,50,09:55,--,,4,3
2025-03-04,04 Mar,Saint Denis,Air Caraibes,Parti 20:45,ORY • Paris,RUN • Saint Denis,19:55,20:45,50,09:55,--,,4,3
2025-03-04,04 Mar,Toulouse,Air France,Parti 20:28,ORY • Paris,TLS • Toulouse,20:00,20:28,28,21:15,21:21,6,3,2
2025-03-04,04 Mar,Aurillac,Chalair,Parti 20:07,ORY • Paris,AUR • Aurillac,20:05,20:07,2,21:08,21:06,-2,--,OR1
2025-03-04,04 Mar,Aurillac,Chalair  1,Estimé 20:06,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-03-04,04 Mar,Aurillac,Air France,Estimé 20:06,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-03-04,04 Mar,Castres,Chalair  1,Parti 20:03,ORY • Paris,DCM • Castres,20:10,20:03,-7,21:45,21:19,-26,1,1
2025-03-04,04 Mar,Castres,Air France,Parti 20:03,ORY • Paris,DCM • Castres,20:10,20:03,-7,21:45,21:19,-26,1,1
2025-03-04,04 Mar,Rodez,Volotea,Parti 20:15,ORY • Paris,RDZ • Rodez,20:10,20:15,5,21:25,21:06,-19,A,--
2025-03-04,04 Mar,Marseille,Air France,Parti 20:27,ORY • Paris,MRS • Marseille,20:15,20:27,12,21:35,21:29,-6,3,1
2025-03-05,05 Mar,Alger,Air Algerie,Estimé 19:37,ORY • Paris,ALG • Alger,19:10,--,,21:20,--,,4,4
2025-03-05,05 Mar,Montpellier,Transavia,Prévu,ORY • Paris,MPL • Montpellier,19:10,--,,20:35,--,,3,--
2025-03-05,05 Mar,Alger,Legend Airlines,Pas d’info,ORY • Paris,ALG • Alger,19:10,--,,21:20,--,,4,4
2025-03-05,05 Mar,Montpellier,Transavia,Parti 19:22,ORY • Paris,MPL • Montpellier,19:10,19:22,12,20:35,20:20,-15,3,1
2025-03-05,05 Mar,Toulouse,easyJet UK,Parti 19:24,ORY • Paris,TLS • Toulouse,19:10,19:24,14,20:25,20:22,-3,1,2
2025-03-05,05 Mar,Madrid,Air Europa  2,Parti 20:12,ORY • Paris,MAD • Madrid,19:25,20:12,47,21:25,21:43,18,1,2
2025-03-05,05 Mar,Madrid,Azul,Parti 20:12,ORY • Paris,MAD • Madrid,19:25,20:12,47,21:25,21:43,18,1,2
2025-03-05,05 Mar,Madrid,Aeromexico,Parti 20:12,ORY • Paris,MAD • Madrid,19:25,20:12,47,21:25,21:43,18,1,2
2025-03-05,05 Mar,Tanger,Royal Air Maroc,Parti 19:55,ORY • Paris,TNG • Tanger,19:30,19:55,25,21:15,21:07,-8,4,2
2025-03-05,05 Mar,Nice,Air France,Parti 19:38,ORY • Paris,NCE • Nice,19:35,19:38,3,21:00,20:49,-11,3,2
2025-03-05,05 Mar,Milan,ITA Airways,Parti 19:47,ORY • Paris,LIN • Milan,19:35,19:47,12,21:00,21:04,4,2,T0
2025-03-05,05 Mar,Perpignan,Transavia,Prévu,ORY • Paris,PGF • Perpignan,19:40,--,,21:10,--,,3,--
2025-03-05,05 Mar,Perpignan,Transavia,Parti 19:44,ORY • Paris,PGF • Perpignan,19:40,19:44,4,21:10,20:47,-23,3,--
2025-03-05,05 Mar,Naples,easyJet UK,Parti 19:42,ORY • Paris,NAP • Naples,19:40,19:42,2,21:50,21:36,-14,1,2
2025-03-05,05 Mar,Brive-la-Gaillarde,Chalair  1,Estimé 19:49,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,--,,21:00,--,,1,1
2025-03-05,05 Mar,Brive-la-Gaillarde,Air France,Estimé 19:49,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,--,,21:00,--,,1,1
2025-03-05,05 Mar,Biarritz,Transavia,Parti 19:59,ORY • Paris,BIQ • Biarritz,19:50,19:59,9,21:20,21:02,-18,3,1
2025-03-05,05 Mar,Pau,Amelia,Parti 19:53,ORY • Paris,PUF • Pau,19:50,19:53,3,21:17,21:01,-16,--,OR2
2025-03-05,05 Mar,Biarritz,Transavia,Prévu,ORY • Paris,BIQ • Biarritz,19:50,--,,21:20,--,,3,--
2025-03-05,05 Mar,Saint Denis,French Bee  1,Parti 20:28,ORY • Paris,RUN • Saint Denis,19:55,20:28,33,09:55,--,,4,4
2025-03-05,05 Mar,Saint Denis,Air Caraibes,Parti 20:28,ORY • Paris,RUN • Saint Denis,19:55,20:28,33,09:55,--,,4,4
2025-03-05,05 Mar,Toulouse,Air France,Parti 20:01,ORY • Paris,TLS • Toulouse,20:00,20:01,1,21:15,20:57,-18,3,2
2025-03-05,05 Mar,Aurillac,Chalair,Parti 20:05,ORY • Paris,AUR • Aurillac,20:05,20:05,0,21:09,21:05,-4,--,OR1
2025-03-05,05 Mar,Aurillac,Chalair  1,Estimé 20:03,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-03-05,05 Mar,Aurillac,Air France,Estimé 20:03,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-03-06,06 Mar,Nice,easyJet UK,Parti 19:01,ORY • Paris,NCE • Nice,19:00,19:01,1,20:25,20:12,-13,1,2
2025-03-06,06 Mar,Madrid,Iberia Airlines  3,Parti 19:14,ORY • Paris,MAD • Madrid,19:00,19:14,14,21:05,20:53,-12,1,T4
2025-03-06,06 Mar,Madrid,LATAM Airlines,Parti 19:14,ORY • Paris,MAD • Madrid,19:00,19:14,14,21:05,20:53,-12,1,T4
2025-03-06,06 Mar,Madrid,Qatar Airways,Parti 19:14,ORY • Paris,MAD • Madrid,19:00,19:14,14,21:05,20:53,-12,1,T4
2025-03-06,06 Mar,Madrid,Vueling,Parti 19:14,ORY • Paris,MAD • Madrid,19:00,19:14,14,21:05,20:53,-12,1,T4
2025-03-06,06 Mar,Montpellier,Transavia,Parti 20:38,ORY • Paris,MPL • Montpellier,19:10,20:38,88,20:35,--,,3,2
2025-03-06,06 Mar,Alger,Air Algerie,Parti 19:08,ORY • Paris,ALG • Alger,19:10,19:08,-2,21:20,20:58,-22,4,4
2025-03-06,06 Mar,Toulouse,easyJet UK,Parti 19:19,ORY • Paris,TLS • Toulouse,19:10,19:19,9,20:25,20:17,-8,1,1
2025-03-06,06 Mar,Montpellier,Transavia,Prévu,ORY • Paris,MPL • Montpellier,19:10,--,,20:35,--,,3,--
2025-03-06,06 Mar,Madrid,Air Europa  2,Parti 19:31,ORY • Paris,MAD • Madrid,19:25,19:31,6,21:25,21:00,-25,1,T2
2025-03-06,06 Mar,Madrid,Azul,Parti 19:31,ORY • Paris,MAD • Madrid,19:25,19:31,6,21:25,21:00,-25,1,T2
2025-03-06,06 Mar,Madrid,Aeromexico,Parti 19:31,ORY • Paris,MAD • Madrid,19:25,19:31,6,21:25,21:00,-25,1,T2
2025-03-06,06 Mar,Toulouse,Air France,Parti 19:36,ORY • Paris,TLS • Toulouse,19:30,19:36,6,20:45,20:33,-12,3,1
2025-03-06,06 Mar,Milan,ITA Airways,Parti 19:46,ORY • Paris,LIN • Milan,19:35,19:46,11,21:00,21:01,1,2,1
2025-03-06,06 Mar,Nice,Air France,Parti 19:37,ORY • Paris,NCE • Nice,19:35,19:37,2,21:00,20:47,-13,3,2
2025-03-06,06 Mar,Naples,easyJet UK,Parti 19:40,ORY • Paris,NAP • Naples,19:40,19:40,0,21:50,21:37,-13,1,1
2025-03-06,06 Mar,Perpignan,Transavia,Prévu,ORY • Paris,PGF • Perpignan,19:45,--,,21:15,--,,3,--
2025-03-06,06 Mar,Perpignan,Transavia,Parti 19:42,ORY • Paris,PGF • Perpignan,19:45,19:42,-3,21:15,20:45,-30,3,3
2025-03-06,06 Mar,Brive-la-Gaillarde,Chalair  1,Parti 19:44,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:44,-1,21:00,--,,1,1
2025-03-06,06 Mar,Brive-la-Gaillarde,Air France,Parti 19:44,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:44,-1,21:00,--,,1,1
2025-03-06,06 Mar,Pau,Amelia,Parti 19:49,ORY • Paris,PUF • Pau,19:50,19:49,-1,21:16,21:00,-16,--,OR2
2025-03-06,06 Mar,Saint Denis,French Bee  1,Parti 20:11,ORY • Paris,RUN • Saint Denis,19:55,20:11,16,09:55,09:54,-1,4,4
2025-03-06,06 Mar,Saint Denis,Air Caraibes,Parti 20:11,ORY • Paris,RUN • Saint Denis,19:55,20:11,16,09:55,09:54,-1,4,4
2025-03-06,06 Mar,Toulouse,Air France,Parti 20:04,ORY • Paris,TLS • Toulouse,20:00,20:04,4,21:15,20:56,-19,3,1
2025-03-06,06 Mar,Aurillac,Chalair  1,Estimé 20:00,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-03-06,06 Mar,Aurillac,Air France,Estimé 20:00,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-03-06,06 Mar,Aurillac,Chalair,Parti 20:00,ORY • Paris,AUR • Aurillac,20:05,20:00,-5,21:10,21:09,-1,--,OR1
2025-03-06,06 Mar,Castres,Chalair  1,Parti 20:08,ORY • Paris,DCM • Castres,20:10,20:08,-2,21:45,--,,1,1
2025-03-06,06 Mar,Castres,Air France,Parti 20:08,ORY • Paris,DCM • Castres,20:10,20:08,-2,21:45,--,,1,1
2025-03-07,07 Mar,Milan,Transavia,Parti 18:51,ORY • Paris,MXP • Milan,18:50,18:51,1,20:25,20:11,-14,3,T1
2025-03-07,07 Mar,Madrid,Iberia Airlines  3,Parti 19:17,ORY • Paris,MAD • Madrid,19:00,19:17,17,21:05,20:52,-13,1,T4
2025-03-07,07 Mar,Madrid,LATAM Airlines,Parti 19:17,ORY • Paris,MAD • Madrid,19:00,19:17,17,21:05,20:52,-13,1,T4
2025-03-07,07 Mar,Madrid,Qatar Airways,Parti 19:17,ORY • Paris,MAD • Madrid,19:00,19:17,17,21:05,20:52,-13,1,T4
2025-03-07,07 Mar,Madrid,Vueling,Parti 19:17,ORY • Paris,MAD • Madrid,19:00,19:17,17,21:05,20:52,-13,1,T4
2025-03-07,07 Mar,Nice,easyJet UK,Parti 19:27,ORY • Paris,NCE • Nice,19:00,19:27,27,20:25,20:34,9,1,2
2025-03-07,07 Mar,Milan,Transavia,Parti 18:51,ORY • Paris,MXP • Milan,19:05,18:51,-14,20:25,20:11,-14,--,T1
2025-03-07,07 Mar,Toulouse,easyJet UK,Parti 19:38,ORY • Paris,TLS • Toulouse,19:10,19:38,28,20:25,20:33,8,1,2
2025-03-07,07 Mar,Alger,Amelia,Parti 19:42,ORY • Paris,ALG • Alger,19:10,19:42,32,21:20,21:31,11,4,4
2025-03-07,07 Mar,Montpellier,Transavia,Prévu,ORY • Paris,MPL • Montpellier,19:10,--,,20:35,--,,3,--
2025-03-07,07 Mar,Montpellier,Transavia,Parti 19:14,ORY • Paris,MPL • Montpellier,19:10,19:14,4,20:35,20:17,-18,3,1
2025-03-07,07 Mar,Dublin,Vueling,Parti 19:29,ORY • Paris,DUB • Dublin,19:10,19:29,19,20:05,19:55,-10,1,2
2025-03-07,07 Mar,Alger,Air Algerie,Prévu,ORY • Paris,ALG • Alger,19:10,--,,21:20,--,,4,4
2025-03-07,07 Mar,Londres,Vueling  2,Parti 19:32,ORY • Paris,LGW • Londres,19:20,19:32,12,19:25,19:16,-9,1,S
2025-03-07,07 Mar,Londres,British Airways,Parti 19:32,ORY • Paris,LGW • Londres,19:20,19:32,12,19:25,19:16,-9,1,S
2025-03-07,07 Mar,Londres,Iberia Airlines,Parti 19:32,ORY • Paris,LGW • Londres,19:20,19:32,12,19:25,19:16,-9,1,S
2025-03-07,07 Mar,Madrid,Air Europa  2,Parti 19:39,ORY • Paris,MAD • Madrid,19:25,19:39,14,21:25,21:12,-13,1,1
2025-03-07,07 Mar,Madrid,Azul,Parti 19:39,ORY • Paris,MAD • Madrid,19:25,19:39,14,21:25,21:12,-13,1,1
2025-03-07,07 Mar,Madrid,Aeromexico,Parti 19:39,ORY • Paris,MAD • Madrid,19:25,19:39,14,21:25,21:12,-13,1,1
2025-03-07,07 Mar,Tanger,Royal Air Maroc,Parti 19:24,ORY • Paris,TNG • Tanger,19:30,19:24,-6,21:15,20:49,-26,4,1
2025-03-07,07 Mar,Milan,ITA Airways,Parti 19:23,ORY • Paris,LIN • Milan,19:35,19:23,-12,21:00,20:34,-26,2,1
2025-03-07,07 Mar,Nice,Air France,Parti 19:50,ORY • Paris,NCE • Nice,19:35,19:50,15,21:00,20:59,-1,3,2
2025-03-07,07 Mar,Brive-la-Gaillarde,Chalair  1,Parti 19:54,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:54,9,21:00,--,,1,1
2025-03-07,07 Mar,Brive-la-Gaillarde,Air France,Parti 19:54,ORY • Paris,BVE • Brive-la-Gaillarde,19:45,19:54,9,21:00,--,,1,1
2025-03-07,07 Mar,Pau,Amelia,Parti 19:52,ORY • Paris,PUF • Pau,19:50,19:52,2,21:14,21:03,-11,--,OR2
2025-03-07,07 Mar,Toulouse,Air France,Parti 20:10,ORY • Paris,TLS • Toulouse,20:00,20:10,10,21:15,21:09,-6,3,2
2025-03-07,07 Mar,Aurillac,Chalair,Parti 20:27,ORY • Paris,AUR • Aurillac,20:05,20:27,22,21:11,21:27,16,--,OR1
2025-03-07,07 Mar,Aurillac,Chalair  1,Estimé 20:26,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-03-07,07 Mar,Aurillac,Air France,Estimé 20:26,ORY • Paris,AUR • Aurillac,20:05,--,,21:25,--,,1,OR1
2025-03-08,08 Mar,Ajaccio,Air France  1,Parti 18:05,ORY • Paris,AJA • Ajaccio,17:40,18:05,25,19:20,19:28,8,3,2
2025-03-08,08 Mar,Ajaccio,Air Corsica,Parti 18:05,ORY • Paris,AJA • Ajaccio,17:40,18:05,25,19:20,19:28,8,3,2
2025-03-08,08 Mar,Palma de Majorque,Vueling  1,Parti 17:53,ORY • Paris,PMI • Palma de Majorque,17:40,17:53,13,19:25,19:31,6,1,O
2025-03-08,08 Mar,Palma de Majorque,Iberia Airlines,Parti 17:53,ORY • Paris,PMI • Palma de Majorque,17:40,17:53,13,19:25,19:31,6,1,O
2025-03-08,08 Mar,Venise,easyJet UK,Parti 17:35,ORY • Paris,VCE • Venise,17:40,17:35,-5,19:15,18:50,-25,1,2
2025-03-08,08 Mar,Lisbonne,TAP Air Portugal  2,Parti 18:20,ORY • Paris,LIS • Lisbonne,17:40,18:20,40,19:10,19:43,33,1,1
2025-03-08,08 Mar,Lisbonne,Azul,Parti 18:20,ORY • Paris,LIS • Lisbonne,17:40,18:20,40,19:10,19:43,33,1,1
2025-03-08,08 Mar,Lisbonne,sata-internacional,Parti 18:20,ORY • Paris,LIS • Lisbonne,17:40,18:20,40,19:10,19:43,33,1,1
2025-03-08,08 Mar,Madrid,Transavia,Posé,ORY • Paris,MAD • Madrid,17:45,--,,19:55,19:43,-12,3,T2
2025-03-08,08 Mar,Madrid,Transavia,Parti 17:52,ORY • Paris,MAD • Madrid,17:45,17:52,7,19:55,19:34,-21,3,1
2025-03-08,08 Mar,Valence,Vueling  1,Parti 18:18,ORY • Paris,VLC • Valence,17:50,18:18,28,19:40,19:57,17,1,1
2025-03-08,08 Mar,Valence,Iberia Airlines,Parti 18:18,ORY • Paris,VLC • Valence,17:50,18:18,28,19:40,19:57,17,1,1
2025-03-08,08 Mar,Venise,Transavia,Pas d’info,ORY • Paris,VCE • Venise,17:55,--,,19:35,--,,3,2
2025-03-08,08 Mar,Venise,Transavia,Estimé 18:07,ORY • Paris,VCE • Venise,17:55,--,,19:35,--,,3,--
2025-03-08,08 Mar,Milan,easyJet UK,Parti 18:07,ORY • Paris,LIN • Milan,18:00,18:07,7,19:25,19:17,-8,1,1
2025-03-08,08 Mar,Milan,easyJet,Parti 17:51,ORY • Paris,LIN • Milan,18:00,17:51,-9,19:25,19:16,-9,--,T0
2025-03-08,08 Mar,Barcelone,Vueling  2,Parti 18:27,ORY • Paris,BCN • Barcelone,18:05,18:27,22,19:45,19:48,3,1,T1
2025-03-08,08 Mar,Barcelone,Iberia Airlines,Parti 18:27,ORY • Paris,BCN • Barcelone,18:05,18:27,22,19:45,19:48,3,1,T1
2025-03-08,08 Mar,Barcelone,Qatar Airways,Parti 18:27,ORY • Paris,BCN • Barcelone,18:05,18:27,22,19:45,19:48,3,1,T1
2025-03-08,08 Mar,Barcelone,Transavia,Posé,ORY • Paris,BCN • Barcelone,18:20,--,,20:00,20:06,6,3,T2
2025-03-08,08 Mar,Barcelone,Transavia,Parti 18:43,ORY • Paris,BCN • Barcelone,18:20,18:43,23,20:00,20:03,3,3,2
2025-03-08,08 Mar,Casablanca,Royal Air Maroc,Parti 18:29,ORY • Paris,CMN • Casablanca,18:20,18:29,9,20:25,20:18,-7,4,2
2025-03-08,08 Mar,Lourdes/Tarbes,Volotea,Parti 18:25,ORY • Paris,LDE • Lourdes/Tarbes,18:20,18:25,5,19:45,19:30,-15,A,--
2025-03-08,08 Mar,Milan,Vueling  1,Parti 18:37,ORY • Paris,MXP • Milan,18:35,18:37,2,20:00,19:47,-13,1,1
2025-03-08,08 Mar,Milan,Iberia Airlines,Parti 18:37,ORY • Paris,MXP • Milan,18:35,18:37,2,20:00,19:47,-13,1,1
2025-03-08,08 Mar,New York,French Bee  1,Parti 18:54,ORY • Paris,EWR • New York,18:40,18:54,14,21:00,19:57,-63,4,B
2025-03-08,08 Mar,New York,Air Caraibes,Parti 18:54,ORY • Paris,EWR • New York,18:40,18:54,14,21:00,19:57,-63,4,B
2025-03-08,08 Mar,Madrid,Iberia Airlines  3,Parti 19:37,ORY • Paris,MAD • Madrid,19:00,19:37,37,21:05,21:16,11,1,T4
